#name (cmd = mergePeaks -d 100 /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt
Merged-chr8-127307683-2	chr8	127307629	127307737	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_31142		siIkBa_120_peak_50127
Merged-chr7-102875986-2	chr7	102875928	102876045	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_28837		siIkBa_120_peak_46572
Merged-chr7-104883911-2	chr7	104883819	104884004	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_28862		siIkBa_120_peak_46600
Merged-chr2-43218917-2	chr2	43218863	43218971	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_15248		siIkBa_120_peak_24745
Merged-chr2-196315650-2	chr2	196315570	196315731	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_16876		siIkBa_120_peak_27443
Merged-chr6-144999261-2	chr6	144999202	144999321	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_27298		siIkBa_120_peak_44191
Merged-chr4-153205954-2	chr4	153205898	153206010	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_23200		siIkBa_120_peak_37486
Merged-chr16-58661347-2	chr16	58661280	58661415	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_11225		siIkBa_120_peak_18243
Merged-chr4-160319356-2	chr4	160319300	160319412	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_23255		siIkBa_120_peak_37595
Merged-chr5-139638434-2	chr5	139638373	139638496	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_24866		siIkBa_120_peak_40227
Merged-chr3-111808615-2	chr3	111808534	111808697	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_20828		siIkBa_120_peak_33536
Merged-chr10-84845834-2	chr10	84845736	84845933	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_3853		siIkBa_120_peak_6235
Merged-chr8-138866187-2	chr8	138866094	138866281	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_31302		siIkBa_120_peak_50384
Merged-chr16-75087921-2	chr16	75087861	75087981	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_120_VS_siIkBa_0.txt	2	siIkBa_30_peak_11416		siIkBa_120_peak_18555
Merged-chr12-64678463-2	chr12	64678393	64678533	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_6465	siIkBa_75_peak_8098	
Merged-chr3-193829983-2	chr3	193829907	193830059	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_22002	siIkBa_75_peak_26469	
Merged-chr16-87465516-2	chr16	87465438	87465594	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_11667	siIkBa_75_peak_14442	
Merged-chr1-17441615-2	chr1	17441562	17441669	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_204	siIkBa_75_peak_266	
Merged-chr3-17039714-2	chr3	17039633	17039795	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_19778	siIkBa_75_peak_23935	
Merged-chr2-88968056-2	chr2	88967977	88968136	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_15773	siIkBa_75_peak_19288	
Merged-chr2-90069491-2	chr2	90069434	90069548	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_15774	siIkBa_75_peak_19289	
Merged-chr12-78240908-2	chr12	78240834	78240983	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_6640	siIkBa_75_peak_8335	
Merged-chr6-45422206-2	chr6	45422151	45422261	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_26250	siIkBa_75_peak_31988	
Merged-chr1-225475040-2	chr1	225474986	225475095	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_2721	siIkBa_75_peak_3300	
Merged-chr17-8383560-2	chr17	8383461	8383659	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_11888	siIkBa_75_peak_14690	
Merged-chr3-30538988-2	chr3	30538933	30539043	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_19917	siIkBa_75_peak_24073	
Merged-chr6-52918488-2	chr6	52918412	52918565	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_26354	siIkBa_75_peak_32086	
Merged-chr17-16329764-2	chr17	16329693	16329836	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_11963	siIkBa_75_peak_14801	
Merged-chr1-37471840-2	chr1	37471790	37471890	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_514	siIkBa_75_peak_636	
Merged-chr9-82935144-2	chr9	82935076	82935213	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_31933	siIkBa_75_peak_38748	
Merged-chr9-86282745-2	chr9	86282680	86282810	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_31980	siIkBa_75_peak_38821	
Merged-chr20-54931448-2	chr20	54931361	54931535	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_18483	siIkBa_75_peak_22430	
Merged-chr12-101773793-2	chr12	101773727	101773859	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_6907	siIkBa_75_peak_8630	
Merged-chr11-84398274-2	chr11	84398220	84398329	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_5370	siIkBa_75_peak_6532	
Merged-chr12-107993048-2	chr12	107992993	107993103	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_6995	siIkBa_75_peak_8742	
Merged-chr15-34343096-2	chr15	34342999	34343194	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_9530	siIkBa_75_peak_11959	
Merged-chr15-39455775-2	chr15	39455689	39455861	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_9559	siIkBa_75_peak_12003	
Merged-chr6-88730789-2	chr6	88730700	88730879	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_26622	siIkBa_75_peak_32461	
Merged-chr3-128710029-2	chr3	128709977	128710081	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_21071	siIkBa_75_peak_25461	
Merged-chr1-63317190-2	chr1	63317111	63317269	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_841	siIkBa_75_peak_1077	
Merged-chr1-153123104-2	chr1	153123052	153123157	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_1579	siIkBa_75_peak_1964	
Merged-chr18-3037575-2	chr18	3037513	3037638	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_13134	siIkBa_75_peak_16070	
Merged-chr4-87985768-2	chr4	87985701	87985835	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_22701	siIkBa_75_peak_27482	
Merged-chr1-155063699-2	chr1	155063624	155063774	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_1624	siIkBa_75_peak_2030	
Merged-chr13-112711920-2	chr13	112711862	112711978	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_8140	siIkBa_75_peak_10227	
Merged-chr6-113643123-2	chr6	113643052	113643195	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_26893	siIkBa_75_peak_32800	
Merged-chr16-12228912-2	chr16	12228835	12228989	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_10809	siIkBa_75_peak_13464	
Merged-chr3-141115265-2	chr3	141115168	141115363	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_21257	siIkBa_75_peak_25657	
Merged-chr3-142596244-2	chr3	142596164	142596325	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_21290	siIkBa_75_peak_25701	
Merged-chr1-165631218-2	chr1	165631157	165631280	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_1794	siIkBa_75_peak_2232	
Merged-chr2-227796603-2	chr2	227796519	227796687	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_17318	siIkBa_75_peak_21070	
Merged-chr8-110641818-2	chr8	110641720	110641917	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_30839	siIkBa_75_peak_37400	
Merged-chr7-140647221-2	chr7	140647169	140647273	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_29360	siIkBa_75_peak_35626	
Merged-chr21-38712269-2	chr21	38712214	38712324	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_18972	siIkBa_75_peak_22963	
Merged-chr8-115333950-2	chr8	115333885	115334016	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_30883	siIkBa_75_peak_37453	
Merged-chrX-87517698-2	chrX	87517634	87517763	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_33312	siIkBa_75_peak_40536	
Merged-chr1-179105572-2	chr1	179105514	179105630	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_1997	siIkBa_75_peak_2463	
Merged-chr7-155380315-2	chr7	155380255	155380376	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_29578	siIkBa_75_peak_35861	
Merged-chr7-156747892-2	chr7	156747841	156747944	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_29596	siIkBa_75_peak_35887	
Merged-chr20-14234886-2	chr20	14234819	14234953	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_17667	siIkBa_75_peak_21501	
Merged-chr6-13524404-2	chr6	13524334	13524474	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_25697	siIkBa_75_peak_31300	
Merged-chr11-14891927-2	chr11	14891871	14891983	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_4551	siIkBa_75_peak_5569	
Merged-chr14-57067075-2	chr14	57067014	57067136	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_8650	siIkBa_75_peak_10900	
Merged-chr10-585693-2	chr10	585607	585780	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_3013	siIkBa_75_peak_3643	
Merged-chr12-115383876-2	chr12	115383781	115383972	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_7109	siIkBa_75_peak_8870	
Merged-chr17-48018509-2	chr17	48018442	48018577	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_12268	siIkBa_75_peak_15156	
Merged-chr3-60839412-2	chr3	60839334	60839490	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_20292	siIkBa_75_peak_24534	
Merged-chr2-148640898-2	chr2	148640826	148640970	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_16330	siIkBa_75_peak_19985	
Merged-chr2-150610875-2	chr2	150610819	150610932	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_16357	siIkBa_75_peak_20017	
Merged-chr8-53692772-2	chr8	53692722	53692822	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_29986	siIkBa_75_peak_36415	
Merged-chr12-123808398-2	chr12	123808348	123808449	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_7280	siIkBa_75_peak_9061	
Merged-chr11-59172013-2	chr11	59171963	59172064	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_4878	siIkBa_75_peak_5991	
Merged-chr12-130634015-2	chr12	130633954	130634076	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_7345	siIkBa_75_peak_9144	
Merged-chr5-103364278-2	chr5	103364225	103364332	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_24421	siIkBa_75_peak_29769	
Merged-chr21-42056706-2	chr21	42056648	42056764	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_19043	siIkBa_75_peak_23046	
Merged-chr10-58268981-2	chr10	58268914	58269049	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_3571	siIkBa_75_peak_4364	
Merged-chr3-87308034-2	chr3	87307960	87308109	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_20603	siIkBa_75_peak_24935	
Merged-chr6-135259194-2	chr6	135259122	135259266	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_30_VS_siIkBa_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siIkBa_75_VS_siIkBa_0.txt	2	siIkBa_30_peak_27148	siIkBa_75_peak_33099	
