#name (cmd = mergePeaks -d 100 /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt /mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt
Merged-chr7-102272304-2	chr7	102272220	102272389	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_47393	siCtrl_120_peak_38367
Merged-chr2-36701675-2	chr2	36701583	36701767	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_24966	siCtrl_120_peak_20321
Merged-chr6-52598396-2	chr6	52598300	52598493	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_43334	siCtrl_120_peak_35074
Merged-chrX-139949868-2	chrX	139949798	139949938	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_55376	siCtrl_120_peak_44886
Merged-chr9-107749986-2	chr9	107749888	107750085	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_52920	siCtrl_120_peak_42886
Merged-chr14-99415907-2	chr14	99415847	99415968	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_15554	siCtrl_120_peak_12455
Merged-chr19-43439311-2	chr19	43439234	43439389	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_23534	siCtrl_120_peak_19156
Merged-chrX-153539702-2	chrX	153539618	153539787	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_55553	siCtrl_120_peak_45018
Merged-chr1-228109444-2	chr1	228109344	228109544	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_4553	siCtrl_120_peak_3699
Merged-chr5-57650457-2	chr5	57650400	57650515	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_39613	siCtrl_120_peak_31970
Merged-chr2-185187595-2	chr2	185187539	185187651	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_27622	siCtrl_120_peak_22459
Merged-chr2-98176041-2	chr2	98175981	98176101	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_26079	siCtrl_120_peak_21242
Merged-chr7-30074550-2	chr7	30074495	30074605	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_46047	siCtrl_120_peak_37326
Merged-chr7-30413258-2	chr7	30413167	30413349	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_46059	siCtrl_120_peak_37338
Merged-chr10-123866703-2	chr10	123866614	123866793	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_7061	siCtrl_120_peak_5765
Merged-chr20-51312111-2	chr20	51312038	51312184	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_75_VS_siCtrl_0.txt|/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_120_VS_siCtrl_0.txt	2		siCtrl_75_peak_30048	siCtrl_120_peak_24491
Merged-chr3-68919280-1	chr3	68919230	68919330	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17477		
Merged-chr8-43056187-1	chr8	43056137	43056237	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25402		
Merged-chr2-69307561-1	chr2	69307511	69307611	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13407		
Merged-chr2-69947047-1	chr2	69946997	69947097	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13414		
Merged-chr8-49874985-1	chr8	49874935	49875035	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25431		
Merged-chr2-70553427-1	chr2	70553377	70553477	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13435		
Merged-chr8-55615081-1	chr8	55615031	55615131	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25472		
Merged-chr2-73984458-1	chr2	73984408	73984508	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13470		
Merged-chr14-78341908-1	chr14	78341858	78341958	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_7737		
Merged-chr14-78969459-1	chr14	78969409	78969509	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_7747		
Merged-chr14-79740377-1	chr14	79740327	79740427	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_7752		
Merged-chr12-120302295-1	chr12	120302245	120302345	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6170		
Merged-chr12-120394808-1	chr12	120394758	120394858	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6173		
Merged-chr12-121026429-1	chr12	121026379	121026479	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6184		
Merged-chr12-121096151-1	chr12	121096101	121096201	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6187		
Merged-chr12-121124657-1	chr12	121124607	121124707	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6188		
Merged-chr5-163079787-1	chr5	163079737	163079837	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_21472		
Merged-chr5-166285578-1	chr5	166285528	166285628	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_21493		
Merged-chr5-166788362-1	chr5	166788312	166788412	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_21497		
Merged-chr10-133161797-1	chr10	133161747	133161847	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3718		
Merged-chr1-205577014-1	chr1	205576964	205577064	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_2112		
Merged-chr3-71208652-1	chr3	71208602	71208702	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17503		
Merged-chr3-71453600-1	chr3	71453550	71453650	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17508		
Merged-chr11-4688434-1	chr11	4688384	4688484	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3773		
Merged-chr3-72255384-1	chr3	72255334	72255434	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17516		
Merged-chr11-8343364-1	chr11	8343314	8343414	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3793		
Merged-chr11-8870675-1	chr11	8870625	8870725	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3798		
Merged-chr1-211603558-1	chr1	211603508	211603608	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_2196		
Merged-chr3-73624825-1	chr3	73624775	73624875	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17537		
Merged-chr3-75435235-1	chr3	75435185	75435285	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17544		
Merged-chr3-79651678-1	chr3	79651628	79651728	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17565		
Merged-chr3-81319343-1	chr3	81319293	81319393	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17575		
Merged-chr2-76096479-1	chr2	76096429	76096529	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13511		
Merged-chr8-66177596-1	chr8	66177546	66177646	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25562		
Merged-chr8-67613439-1	chr8	67613389	67613489	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25576		
Merged-chr2-85327915-1	chr2	85327865	85327965	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13564		
Merged-chr8-68022437-1	chr8	68022387	68022487	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25581		
Merged-chr2-85410407-1	chr2	85410357	85410457	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13567		
Merged-chr2-85713433-1	chr2	85713383	85713483	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13579		
Merged-chr8-69721112-1	chr8	69721062	69721162	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25596		
Merged-chr12-124863941-1	chr12	124863891	124863991	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6252		
Merged-chr14-92946421-1	chr14	92946371	92946471	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_7877		
Merged-chr12-127126033-1	chr12	127125983	127126083	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6270		
Merged-chr5-167953576-1	chr5	167953526	167953626	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_21502		
Merged-chr14-93649024-1	chr14	93648974	93649074	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_7893		
Merged-chr5-168454820-1	chr5	168454770	168454870	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_21515		
Merged-chr5-170604095-1	chr5	170604045	170604145	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_21545		
Merged-chr11-10509328-1	chr11	10509278	10509378	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3814		
Merged-chr11-10510180-1	chr11	10510130	10510230	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3815		
Merged-chr1-214637924-1	chr1	214637874	214637974	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_2219		
Merged-chr11-11465196-1	chr11	11465146	11465246	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3822		
Merged-chr11-12088275-1	chr11	12088225	12088325	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3826		
Merged-chr1-218259978-1	chr1	218259928	218260028	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_2262		
Merged-chr3-87865380-1	chr3	87865330	87865430	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17604		
Merged-chr3-88149312-1	chr3	88149262	88149362	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17607		
Merged-chr11-17498318-1	chr11	17498268	17498368	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3875		
Merged-chr20-63547853-1	chr20	63547803	63547903	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_16003		
Merged-chr1-218489235-1	chr1	218489185	218489285	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_2270		
Merged-chrX-12975184-1	chrX	12975134	12975234	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_28030		
Merged-chr21-14216470-1	chr21	14216420	14216520	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_16028		
Merged-chr1-220810364-1	chr1	220810314	220810414	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_2296		
Merged-chr3-94961828-1	chr3	94961778	94961878	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17631		
Merged-chr3-99645426-1	chr3	99645376	99645476	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17653		
Merged-chr21-20388557-1	chr21	20388507	20388607	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_16055		
Merged-chr21-26023176-1	chr21	26023126	26023226	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_16076		
Merged-chr8-72537353-1	chr8	72537303	72537403	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25623		
Merged-chr8-72847401-1	chr8	72847351	72847451	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25625		
Merged-chr19-18293419-1	chr19	18293369	18293469	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_12001		
Merged-chr8-73293971-1	chr8	73293921	73294021	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25633		
Merged-chr19-18831898-1	chr19	18831848	18831948	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_12013		
Merged-chr2-95231803-1	chr2	95231753	95231853	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13625		
Merged-chr7-50552366-1	chr7	50552316	50552416	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_24060		
Merged-chr19-23274329-1	chr19	23274279	23274379	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_12048		
Merged-chr8-79525702-1	chr8	79525652	79525752	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25676		
Merged-chr19-29671847-1	chr19	29671797	29671897	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_12068		
Merged-chr2-100422594-1	chr2	100422544	100422644	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_13673		
Merged-chr8-80367334-1	chr8	80367284	80367384	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25693		
Merged-chr8-80407462-1	chr8	80407412	80407512	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_25694		
Merged-chr7-55366262-1	chr7	55366212	55366312	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_24093		
Merged-chr19-31549155-1	chr19	31549105	31549205	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_12090		
Merged-chr14-94540297-1	chr14	94540247	94540347	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_7911		
Merged-chr14-95291321-1	chr14	95291271	95291371	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_7926		
Merged-chr13-20391683-1	chr13	20391633	20391733	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6346		
Merged-chr13-21234676-1	chr13	21234626	21234726	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6358		
Merged-chr13-22014675-1	chr13	22014625	22014725	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6368		
Merged-chr14-99980933-1	chr14	99980883	99980983	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_7987		
Merged-chr13-24217755-1	chr13	24217705	24217805	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_6396		
Merged-chr4-188828558-1	chr4	188828508	188828608	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_20048		
Merged-chr5-178678397-1	chr5	178678347	178678447	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_21684		
Merged-chr11-19454093-1	chr11	19454043	19454143	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3904		
Merged-chr1-221348052-1	chr1	221348002	221348102	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_2300		
Merged-chr1-223402734-1	chr1	223402684	223402784	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_2323		
Merged-chr11-23288146-1	chr11	23288096	23288196	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3932		
Merged-chr11-27472862-1	chr11	27472812	27472912	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3947		
Merged-chr11-30798983-1	chr11	30798933	30799033	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3962		
Merged-chr11-33039476-1	chr11	33039426	33039526	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3974		
Merged-chr1-228103127-1	chr1	228103077	228103177	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_2372		
Merged-chr11-33802397-1	chr11	33802347	33802447	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_3982		
Merged-chr21-32443018-1	chr21	32442968	32443068	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_16111		
Merged-chr3-107986655-1	chr3	107986605	107986705	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17724		
Merged-chr3-108090782-1	chr3	108090732	108090832	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17729		
Merged-chr21-34073656-1	chr21	34073606	34073706	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_16132		
Merged-chr3-111621773-1	chr3	111621723	111621823	+	0.000000	/mnt/minami_shared/ATAC-seq_filtered/DifferentialPeaks_siCtrl_30_VS_siCtrl_0.txt	1	siCtrl_30_peak_17745		
